created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Nov 12 22:31:45 +0000 2023;1723830972339339413;"@kegblgnunfaedh Fix pak anies baswedan sih ini";0;0;0;0;in;1516609745956012032;1723620529381544261;sushidigoreng;https://twitter.com/sushidigoreng/status/1723830972339339413
Sun Nov 12 22:31:08 +0000 2023;1723830815149142302;"@OposisiCerdas @dessygladiz sudah pasti . Media sengaja mengesampingkan berita2 tentang Anies . yg ada berita nya 2 pasangan aja , sengaja di framming biar publik awam yg selama ini di beli dan di bohongi gak tau klo ada pasangan Anies";0;0;0;0;in;1426437525657190401;1723179248402468961;KleponTanpagula;https://twitter.com/KleponTanpagula/status/1723830815149142302
Sun Nov 12 22:30:51 +0000 2023;1723830747067539575;"@hasyimmah Barangkali maksud Pak Anies BUMN tetap cari untung, tapi prioritasnya kemakmuran rakyat tadi..";0;0;0;0;in;1305003427701743616;1723521571766337629;hamdani_didin;https://twitter.com/hamdani_didin/status/1723830747067539575
Sun Nov 12 22:30:19 +0000 2023;1723830612577153440;"Hasil Survei Terbaru Pilpres 2024: Ganjar Vs Prabowo Vs Anies https://t.co/mVNTFEEkNB";0;0;0;2;in;847372542830444544;1723830612577153440;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1723830612577153440
Sun Nov 12 22:28:35 +0000 2023;1723830174897295408;"@PutraErlangga95 Sepakat kata gibran ..yg menang suara pak anies yg jadi presiden prabowo Versi manusia skenario nya terulang kembali  Tapi Alloh swt yg punya kuasa...Allohu Akbar";0;0;0;0;in;1215481204129972224;1723304848463143169;Al_ChodCh78;https://twitter.com/Al_ChodCh78/status/1723830174897295408
Sun Nov 12 22:27:22 +0000 2023;1723829869883130218;"@OnlyFrens Saya berharap genjer kalah! Biar mereka semua mewek bareng2! Entah prab atau Anies yg akan menang, yg penting jgn genjer. Agar geng hipokrit ini nangis meraung raung. mamposss";0;0;0;0;in;1697547737221550080;1723657715229331958;tetenmahadi;https://twitter.com/tetenmahadi/status/1723829869883130218
Sun Nov 12 22:25:09 +0000 2023;1723829311600541899;"gw kasih tau kelen yang takut prabowo menang, atau yang takut ganjar menang, atau yang takut anies menang.  ketakutan kelen ndak berdasar   ketiganya sama saja... ngga ada yg lebih berbahaya bagi yg lain, ndak ada yg lebih baik dari yg lain.. karena sama saja ya golput saja 🤣🤣";1;18;4;24;in;18406448;1723829311600541899;Geyelicius;https://twitter.com/Geyelicius/status/1723829311600541899
Sun Nov 12 22:24:49 +0000 2023;1723829225244041540;"Kiky Saputri: Waktu Roasting Pak Anies, Tidak Ada Yang Dicut #QNA   Nggak bahaya ta? https://t.co/fcRFGYuprv";8;9;266;649;in;1334853481019056128;1723829225244041540;Mdy_Asmara1701;https://twitter.com/Mdy_Asmara1701/status/1723829225244041540
Sun Nov 12 22:23:51 +0000 2023;1723828981764702707;"@aniesbaswedan @cakimiNOW @NasDem @PKSejahtera @DPP_PKB info saja pak Anies.. saya orang bandung, saat ini ada pulau bangka. saya melihat partai pengusung bpk blm ada di kecamatan toboali bangka selatan. apakah relawan bpk memang blm ada di daerah ini....?";0;0;0;0;in;1452169405484322824;1718169867965370391;Harmawanharmaw2;https://twitter.com/Harmawanharmaw2/status/1723828981764702707
Sun Nov 12 22:23:12 +0000 2023;1723828818786586694;"Anies Baswedan-Cak Imin Batal Umumkan Nama Tim Pemenangan Nasional, Susi Jadi Kapten? https://t.co/eC4FjK3Twh lewat @tribunnews   #AniesBaswedan #CakImin #Pilpres #susi";0;0;0;0;in;103551225;1723828818786586694;tribunkaltim;https://twitter.com/tribunkaltim/status/1723828818786586694
Sun Nov 12 22:22:33 +0000 2023;1723828657138098508;"Pendukung Prabowo di Jawa Barat Berbalik Pilih Anies Baswedan Setelah Penunjukan Gibran, Saan Mustopa: Sebagian Besar Massa Anti-Jokowi pada Pilpres 2019! https://t.co/tuys0NRo0t";45;99;805;2611;in;55507370;1723828657138098508;tvOneNews;https://twitter.com/tvOneNews/status/1723828657138098508
Sun Nov 12 22:22:15 +0000 2023;1723828582315860051;"@bumnbersatu @gibran_tweet @prabowo Jangan mudah menyimpulkan dong mas.  Ganjar lebih matang bertarung daripada prabowo dan anies.  Coba sapeyan bantan pernyataan orang yang ada di video ini maseh 😁 https://t.co/qdhQVM33oR";0;0;0;2;in;1581560408111841281;1723730461036622117;_escobar______;https://twitter.com/_escobar______/status/1723828582315860051
Sun Nov 12 22:21:32 +0000 2023;1723828398500491386;"@BosPurwa @aniesbaswedan Indonesia memang harus memilih Anies untuk perubahan kehidupan yang waras.";0;2;5;33;in;97382030;1723681552545276306;inditaufan;https://twitter.com/inditaufan/status/1723828398500491386
Sun Nov 12 22:21:19 +0000 2023;1723828347061387325;"@BosPurwa @aniesbaswedan Harus pilih AMIN.. rugi bangsa ini klo Anies sampe lepas. Semoga semua sadar..";0;1;1;3;in;1474679192629428224;1723681552545276306;AdeParanata1;https://twitter.com/AdeParanata1/status/1723828347061387325
Sun Nov 12 22:20:25 +0000 2023;1723828119117648312;"@PartaiSocmed Tapi pasti butuh bu susi tum di timnya buat jadi org yg Pertama nenggelamkan pak anies kalau dia lupa sama omongannya";0;1;0;0;in;1266309818244988928;1723731517040382282;karim_em_ha;https://twitter.com/karim_em_ha/status/1723828119117648312
Sun Nov 12 22:20:01 +0000 2023;1723828019704242519;"@aniesbaswedan Insyaallah Pak Anies presiden kami punya rumah jalur halal. AMIN";0;0;0;1;in;1321862074071281665;1723510243257446416;AnakGembala887;https://twitter.com/AnakGembala887/status/1723828019704242519
Sun Nov 12 22:18:50 +0000 2023;1723827722714218754;"@PartaiSocmed Sebenarnya emang keren pak Anies Baswedan cuma udah pada benci duluan, politik identitas? Buktinya selama dia menjabat Jakarta aman2 aja gk ada huru hara, waktu jadi menteri? Gk bikin kebijakan aneh macam Nadiem Makarim";0;1;0;0;in;1555830908737191936;1723731517040382282;PenikmatHibura2;https://twitter.com/PenikmatHibura2/status/1723827722714218754
Sun Nov 12 22:18:07 +0000 2023;1723827540152992134;"@Miduk17 Kok kesannya melancolis ya, merasa ter dzolimi, padahal blm apa2 nya dibanding yg dialami Anies. Menunjukkan apa ini?";0;0;0;0;in;1536474920;1723300511867408404;Mbambang07;https://twitter.com/Mbambang07/status/1723827540152992134
Sun Nov 12 22:17:15 +0000 2023;1723827322275381759;"@DoankWarto Anies nggak butuh manusia tolol macam luu warto dongokkk";0;0;0;0;in;776987959;1723611340382904471;AdimasRangga;https://twitter.com/AdimasRangga/status/1723827322275381759
Sun Nov 12 22:17:08 +0000 2023;1723827291372106060;"@BosPurwa @aniesbaswedan Masya Allah daging semua. Penjelasan Pak Anies gamblang, mudah dicerna, lugas, tuntas. Semoga Allah SWT menjadikan Bpk pemimpin Indonesia yg akan mengangkat Indonesia di dunia internasional.";0;1;3;6;in;1650674322732912640;1723681552545276306;4liefyaa;https://twitter.com/4liefyaa/status/1723827291372106060
Sun Nov 12 22:11:46 +0000 2023;1723825941611446408;"@PartaiSocmed Pak Anies itu sebenernya bagus. Hanya di hati yg ada kebencian aja yang bilang gak bagus.";0;0;0;12;in;82532140;1723731517040382282;ayucahayu;https://twitter.com/ayucahayu/status/1723825941611446408
Sun Nov 12 22:07:25 +0000 2023;1723824848202309867;"@LBeWithU @ganjarpranowo jauh2 hari anies sudah melakukan itu di jakarta, jakarta kota kolaborasi, dan ganjar di jateng ga ngapa2in, baru ngelakuin skrng pas kampanye, berujung pencitraan";0;0;0;0;in;1395301530022998019;1723557957701636480;edwines31;https://twitter.com/edwines31/status/1723824848202309867
Sun Nov 12 22:04:47 +0000 2023;1723824184089059789;"@TeddGus yang loe maksud siape ? ...... yg jelas donk ...... yg lgi rane duendus2 kpk kan anies dan airlangga ....... 😊";0;0;0;0;in;1067127607043342337;1723278397240176661;endonesiatwit;https://twitter.com/endonesiatwit/status/1723824184089059789
Sun Nov 12 22:00:56 +0000 2023;1723823214894137551;"@SergioMassa #AhoraEsMassa con tranquilidad, sin mensajes de odio, no los necesitamos #MassaPresidente";0;0;0;0;es;843653149080653824;1723502658160357412;inesare1;https://twitter.com/inesare1/status/1723823214894137551
Sun Nov 12 22:00:01 +0000 2023;1723822983838601435;"Program bakal calon presiden (capres) Anies Baswedan yang akan membangun stadion berstandar FIFA sekelas Jakarta International Stadium (JIS) di Sumatra Utara (Sumut) disambut anggota Komisi X DPR M Haerul Amri.  #AniesBaswedan  https://t.co/AXpoR1MdXD";0;0;1;1;in;902837643024539651;1723822983838601435;medcom_id;https://twitter.com/medcom_id/status/1723822983838601435
Sun Nov 12 21:59:50 +0000 2023;1723822940255355081;"@noryourtype @xxvhi3_thaxx @PartaiSocmed Anies jadi gubernur DKI di dukung Prabowo, tapi gk ada tuh politik balas Budi, semuanya dinamis";0;2;0;6;in;2296200342;1723731517040382282;AlcierMadh;https://twitter.com/AlcierMadh/status/1723822940255355081
Sun Nov 12 21:59:47 +0000 2023;1723822925176770951;"@PartaiSocmed Walah ternyata si anies belum pernah kelapangan terkait posyandu dan posbindu, harusnya sebelum bicara cek dulu jadi tidak asal omdo";0;0;0;0;in;1082407338;1723731517040382282;BumiWondo;https://twitter.com/BumiWondo/status/1723822925176770951
Sun Nov 12 21:59:41 +0000 2023;1723822903639093307;"@agustinromm Seguí participando. #MileiNo #AhoraEsMassa";0;0;0;0;es;843653149080653824;1723515390024720446;inesare1;https://twitter.com/inesare1/status/1723822903639093307
Sun Nov 12 21:59:17 +0000 2023;1723822802149474539;"@mediaindonesia Pak anies sosok pemimpin yg paling mantul deh,, karena beliau selalu bisa menegakkan keadilan dimuka bumi ini.";0;0;0;0;in;1703221348498300928;1723314647896563940;AmmaKye;https://twitter.com/AmmaKye/status/1723822802149474539
Sun Nov 12 21:59:00 +0000 2023;1723822731022487615;"@Nikgaturro Tan enfermo macri como vos, asco dan. #MileiNo #AhoraEsMassa";0;0;0;0;es;843653149080653824;1723654860501836158;inesare1;https://twitter.com/inesare1/status/1723822731022487615
Sun Nov 12 21:57:52 +0000 2023;1723822446355050995;"Salah satu tugas leader, menentukan arah. Salah satu ciri leader, mampu menjelaskan masa depan sebaik menjelaskan masa lalu. Pak Anies salah satu aset bangsa yg punya paket kompetensi lengkap.";1;0;4;16;in;971078689;1723822446355050995;ibrahimabdul_05;https://twitter.com/ibrahimabdul_05/status/1723822446355050995
Sun Nov 12 21:57:33 +0000 2023;1723822365044359542;"@mauriciomacri Solo faltaba esto, abrazado a Milei, te respondió muy bien morales 😉. #MileiNo #AhoraEsMassa";0;0;0;0;es;843653149080653824;1723509206441963538;inesare1;https://twitter.com/inesare1/status/1723822365044359542
Sun Nov 12 21:57:04 +0000 2023;1723822243174658330;"@Hasbil_Lbs Kemarin muji2, seandainya AHY  yg jadi pasanggan Pak Anies pasti lain ngomongnya.  Memang cocok jadi gila.... Apalagi kalau gagal pileg....?";0;0;2;23;in;1642782546894389248;1723715370195075186;TotoRah25194686;https://twitter.com/TotoRah25194686/status/1723822243174658330
Sun Nov 12 21:57:02 +0000 2023;1723822235230581093;"@Star2Hedy @kawitah79 Bukan masalah islamnya tapi kapasitas anies di bawah standard";0;0;0;0;in;1696884871392538624;1720676583638532218;DollesMat;https://twitter.com/DollesMat/status/1723822235230581093
Sun Nov 12 21:56:48 +0000 2023;1723822176951005204;"@mediaindonesia Usut terus pokolnya, cuma. anies-muhaimin yang paling taat konstitusi dan akan melawan ketidakadilan di indonesia";0;0;0;0;in;1703221348498300928;1723314647896563940;AmmaKye;https://twitter.com/AmmaKye/status/1723822176951005204
Sun Nov 12 21:56:21 +0000 2023;1723822061053972872;"@tvOneNews puas ini akan terjawab jika Anies jd presiden";0;0;0;0;in;755596071275892736;1723602552573571563;muhtadiamir79;https://twitter.com/muhtadiamir79/status/1723822061053972872
Sun Nov 12 21:55:14 +0000 2023;1723821781922844937;"@JMilei Ni así te sale. #MileiNo #AhoraEsMassa";0;0;0;0;es;843653149080653824;1723483276982034806;inesare1;https://twitter.com/inesare1/status/1723821781922844937
Sun Nov 12 21:55:11 +0000 2023;1723821769453137973;"@Heraloebss Anies Yesss";0;0;0;0;en;135049271;1723716417282076699;Banyu_Milie;https://twitter.com/Banyu_Milie/status/1723821769453137973
Sun Nov 12 21:54:39 +0000 2023;1723821635134980129;"ya Allah pak anies ayo threadlift plis";0;0;0;0;in;1242442489887223809;1723821635134980129;platogrixx;https://twitter.com/platogrixx/status/1723821635134980129
Sun Nov 12 21:54:39 +0000 2023;1723821633012416997;"@NarasiNewsroom Gibran jaug lbh baik drpd Anies la...";0;0;0;0;in;1685837345457876992;1723626991340097600;Ferryjs123;https://twitter.com/Ferryjs123/status/1723821633012416997
Sun Nov 12 21:52:21 +0000 2023;1723821054856925205;"@majulluis Con cuanto van los sobres? #MileiNo #MassaPresidente";0;0;0;0;es;843653149080653824;1723351916854325539;inesare1;https://twitter.com/inesare1/status/1723821054856925205
Sun Nov 12 21:52:16 +0000 2023;1723821033520505140;"@Chaves1305 @aniesbaswedan iya sejak dulu ayah prabowo emang bagus kalo bantu2 orang bokek. liat aja mulai dari jokowi sampe anies. bahkan sekarang msh rela bantuin pak jokowi di kabinet. tapi ya gitu, emang paling cocok buat bantu2 aja si. kalo jadi presiden, kurang cocok...";0;0;0;0;in;3045942120;1723611069598564682;sicemong_;https://twitter.com/sicemong_/status/1723821033520505140
Sun Nov 12 21:51:58 +0000 2023;1723820961248731305;"@PDemokrat Alhamdulillah, Pak Anies jadi salah satu tokoh tak kenal lelah menyuarakan dukungan yang kuat terhadap kemerdekaan Palestina, baik dalam wawancara, pidato, atau melalui platform media sosialnya";0;0;0;0;in;1717303979389194240;1723628278341325158;Sansan171880099;https://twitter.com/Sansan171880099/status/1723820961248731305
Sun Nov 12 21:51:47 +0000 2023;1723820913312014842;"@mediaindonesia Kehebatan teoritis Pak Anies memang sulit ditandingi, mengukir prestasi dengan kebijaksanaannya.";0;0;0;0;in;1717303979389194240;1723314647896563940;Sansan171880099;https://twitter.com/Sansan171880099/status/1723820913312014842
Sun Nov 12 21:51:23 +0000 2023;1723820812178755667;"@JMilei @SergioMassa Vos ibas a terminar con todos esos “curros de la política” con la “casta”, y no terminaron el recuento de votos q te abrazaste con pato Bullrich y macri, con la tira bombas 😉 #MileiNoArgentinaSi #MassaPresidente2023";0;0;0;0;es;843653149080653824;1723462826176426362;inesare1;https://twitter.com/inesare1/status/1723820812178755667
Sun Nov 12 21:50:46 +0000 2023;1723820657434055092;"@CNNIndonesia Di tempatku ada deklarasi Amin, tak kirain dari PKB ternyata PPP 😁... Pak @sandiuno klo bisa pindah, mending pindah koalisi aja. Pak Anies pinter. Punya pemimpin bodoh itu susah + makan ati.";0;0;0;0;in;759464896228622336;1723592333386830006;Abidin29Zainal;https://twitter.com/Abidin29Zainal/status/1723820657434055092
Sun Nov 12 21:49:03 +0000 2023;1723820225764975016;"@mediaindonesia All in anies cak imin 😍";0;0;0;0;en;1717304436849324032;1723314647896563940;Sinta5958576148;https://twitter.com/Sinta5958576148/status/1723820225764975016
Sun Nov 12 21:48:46 +0000 2023;1723820155015147938;"Hanya Anies Baswedan yang PANTAS memimpin Indonesia 2024-2034 #AniesMuhaimin2024  #AMINAjaDulu  #AminPalingSiapUntukIndonesia";0;0;0;0;in;1663854766227849218;1723820155015147938;GustiGrage;https://twitter.com/GustiGrage/status/1723820155015147938
Sun Nov 12 21:47:54 +0000 2023;1723819937678950453;"@PartaiSocmed @kawanlama_mu @aniesbaswedan Pak Anies saat ini masih punya pak Samhari baswedan disampingnya, urusan kesehatan begini stunting sampe TB, hiv malaria dll... kelar sama ahlinya, jaminan kualitas jempolan dan diakui internasional kerjanya";0;3;0;46;in;71628427;1723731517040382282;ketumpartai;https://twitter.com/ketumpartai/status/1723819937678950453
Sun Nov 12 21:41:24 +0000 2023;1723818299061158195;"@el4n9bint4n9 AMIN kan Indonesia Kita pengen dengar p.anies . Rumah DP murah semua kalangan . BUMN jangan sampai jadi sapi perah . Pajak negara di optimalkan serta SDA buat masyarakat Indonesia Agar 2 capres serta pemerintah rezim penguasa petahana terbuka dan tercerahkan pikirannya!!";0;0;0;1;in;351335537;1723628142991155274;ORohman;https://twitter.com/ORohman/status/1723818299061158195
Sun Nov 12 21:38:42 +0000 2023;1723817622729273748;"@ganjarpranowo Presentasi di CSIS lemah banget, normatif, banyak salah juga di materi presentasinya. Udah gitu bahasa Inggris nya juga gak firmed ya pak. Bukan bandingkan dengan Anies. Buat evaluasi aja.";0;0;0;0;in;810049372624801792;1723557957701636480;SosialisRI;https://twitter.com/SosialisRI/status/1723817622729273748
Sun Nov 12 21:37:37 +0000 2023;1723817347159371900;"@bumnbersatu @gibran_tweet @prabowo Yang ditakutkan bukan Gibran - Prabowo. Abuse of power dari presiden itu lho bro... Dibelakang Prabowo - Gibran ada panitia dan wasit yg memihak. Anies atau Ganjar kalo mau menang harus dg angka telak. Kalo tipis tipis sangat rentan dimanipulasi.";0;1;0;1;in;493158141;1723730461036622117;prabu_2112;https://twitter.com/prabu_2112/status/1723817347159371900
Sun Nov 12 21:33:57 +0000 2023;1723816426085949554;"@akunusam yeaaa dukung anies 2x presiden, ws ga wayahe banteng dan antek2 nya berkuasa lg";0;0;0;2;in;1327870899240910848;1723679175805219133;guttebening;https://twitter.com/guttebening/status/1723816426085949554
Sun Nov 12 21:33:16 +0000 2023;1723816253247111233;"Semoga Tobat dan Minta Maaf pada anies rasyid baswedan..";0;0;0;0;in;1690797007848566784;1723816253247111233;baladatemp81441;https://twitter.com/baladatemp81441/status/1723816253247111233
Sun Nov 12 21:29:05 +0000 2023;1723815200548425730;"@Gus_Raharjo Kalo bukan soal ganjar atau Gibran, biar adil gimana kalo kita semua pilih Anies aja";0;0;0;0;in;1407812797187059715;1723668419822895278;kak_chia;https://twitter.com/kak_chia/status/1723815200548425730
Sun Nov 12 21:25:02 +0000 2023;1723814183567822944;"IBARAT BUMI DAN LANGIT! INI VIDEO FAKTA TENTANG PERBEDAAN ANIES DAN GANJ... https://t.co/2CjQKuCn2M via @YouTube mana yang high class dan mana yag paria kleas dalam panggung internasional.....";0;0;0;0;in;1496402448969515008;1723814183567822944;MansyurPardan;https://twitter.com/MansyurPardan/status/1723814183567822944
Sun Nov 12 21:21:01 +0000 2023;1723813169020142064;"@KompasTV Semoga Anies dan Muhaimin yg menjadi Pemenang di PILPERS 2024 🫡🫡🫡🫡🫡👌🏿👌🏿👌🏿👌🏿👌🏿👍👍👍👍👍🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩😎😎😎😎😎 https://t.co/sTtX62ibNu";0;1;1;2;in;1639100270885093376;1723731165851639857;EdwardSimb38933;https://twitter.com/EdwardSimb38933/status/1723813169020142064
Sun Nov 12 21:19:34 +0000 2023;1723812806112219535;"@TeddGus Semoga Anies dan Muhaimin yg menang dalam pemilu 2024 .AMIN🫡🫡🫡🫡🫡👍👍👍👍👍👌🏿👌🏿👌🏿👌🏿👌🏿🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩😎😎😎😎😎 https://t.co/2WN2bQY5S7";0;0;0;0;in;1639100270885093376;1723710053738479970;EdwardSimb38933;https://twitter.com/EdwardSimb38933/status/1723812806112219535
Sun Nov 12 21:17:51 +0000 2023;1723812373642052027;"@msaid_didu Dia pikir negara ini milik nenek moyangnya";0;0;0;0;in;446690794;1723640171491672461;JokoButon;https://twitter.com/JokoButon/status/1723812373642052027
Sun Nov 12 21:16:04 +0000 2023;1723811923882319935;"@tvOneNews Di surfey dikandang kambing  ? Gak usah main surfey2 negara ini dibangun bukan dari hasil surfey bangke";0;0;0;0;in;446690794;1723618387488837645;JokoButon;https://twitter.com/JokoButon/status/1723811923882319935
Sun Nov 12 21:11:55 +0000 2023;1723810880528244862;"@rose18550740 Prabowo : ilang jari diri, masa jendral macan mau jadi wayang. (9) Anies : cerdas dan visioner. (9) Ganjar : sederhana dan cinta Rakyat (8)  Gibran : yang logis ajalah (6) Mahfud : cerdas, lugas dan berintegritas tinggi (9) Gus Imin : lucu dan merangkul semua pihak (7)";0;1;0;0;in;1151131395332308993;1723357600689893570;Interista082;https://twitter.com/Interista082/status/1723810880528244862
Sun Nov 12 21:04:58 +0000 2023;1723809132250378614;"@Hasbil_Lbs Iya bang iya, Anies g usah d pandang. Ntar aja putaran kedua balik kandang dukung ni pasangan. Diterima dengan tangan terbuka.";0;0;0;0;in;2444069263;1723679761283899483;05913e7fec97465;https://twitter.com/05913e7fec97465/status/1723809132250378614
Sun Nov 12 21:03:54 +0000 2023;1723808862623719700;"@gm_gm Misal nanti yg lolos putaran kedua itu anies sama prabowo, orang2 pdip pilih siapa?";0;0;0;1;in;964483231859929088;1723658016032174147;faudzan32;https://twitter.com/faudzan32/status/1723808862623719700
Sun Nov 12 21:03:35 +0000 2023;1723808781656531226;"@tvOneNews Settigan Doang. Biar milih Prabowo apa ganjar. Padahal sama aja.🤣 Sudah kebaca Arahnya. Seolah olah beda, padahal sama aja. Biar ngak pada lari ke Anies. Karena sudah tahu, yang pendukungnya yang kecewa pasti ke Anies Semua.🤣🤣🤣";0;0;0;0;in;123266338;1723491441786413200;dinosourin;https://twitter.com/dinosourin/status/1723808781656531226
Sun Nov 12 21:00:11 +0000 2023;1723807926928785818;"@Mun4fikunn @Dennysiregar7 Gw berharap ganjar kalah diputaran pertama!  Pengen lihat denny siregar golput atau dukung anies! 😂😂😂";0;1;0;4;in;349242483;1723406024701591648;SpionaseNKRI;https://twitter.com/SpionaseNKRI/status/1723807926928785818
Sun Nov 12 20:54:47 +0000 2023;1723806569211560267;"Heru norak banget. Jakarta semenjak ditinggal Anies Baswedan malah mengalami "kemunduran" di banyak aspek.";1;0;0;0;in;366567010;1723806569211560267;ivyclover13;https://twitter.com/ivyclover13/status/1723806569211560267
Sun Nov 12 20:52:13 +0000 2023;1723805921078551022;"@tahamaaruf @gm_gm Berarti kalau Anies tak menang 2024 harus menderita lagi 5 tahun.";0;1;0;0;in;248107407;1723658016032174147;mpujayaprema;https://twitter.com/mpujayaprema/status/1723805921078551022
Sun Nov 12 20:51:50 +0000 2023;1723805826270302445;"Benar benar Indonesia itu membutuhkan perubahan sangat bagus hal hal penting yang disampaikan oleh bapak Anies Baswedan https://t.co/Mbbv75Bwvp";0;1;0;1;in;1680198797744570369;1723805826270302445;Polusi_udara01;https://twitter.com/Polusi_udara01/status/1723805826270302445
Sun Nov 12 20:50:30 +0000 2023;1723805489119584385;"@Hasbil_Lbs Demi Alloh tadinya sebenarnya di dapil saya walau saya bukan pendukung partai Demokrat saya mau nyoblos caleg dari Demokrat buat kabupaten beda sama provinsi dan pusat tapi karena kelakuan kader yg suka musihin Anies saya batalkan lari ke partai lain";0;0;0;3;in;1035908446682374144;1723636627019633082;rakyatgaluh;https://twitter.com/rakyatgaluh/status/1723805489119584385
Sun Nov 12 20:49:07 +0000 2023;1723805145086197942;"JIS UDAH NYATA BAGUS DAN PUNYA STANDAR INTERNASIONAL KALIAN RUSAK  CUMA SEKEDAR MENJATUHKAN NAMA BAIK ANIES BASWEDAN.  KALIAN CUMA NAPSU AMBISI 3 PERIODE DAN DINASTI KELUARGA https://t.co/dALPIIV1R9";0;1;0;3;in;1595930668558450688;1723805145086197942;Pribumituan;https://twitter.com/Pribumituan/status/1723805145086197942
Sun Nov 12 20:44:41 +0000 2023;1723804029111931276;"@aniesbaswedan Semoga aja Pak Anies.. Ini program penting bagi keberlanjutan generasi..";0;0;0;0;in;1575059044922200067;1723510243257446416;rahmatghafur1;https://twitter.com/rahmatghafur1/status/1723804029111931276
Sun Nov 12 20:43:05 +0000 2023;1723803622805582162;"Karena dari awal akar rumput memang ke Anies, hanya DPP yang tersandera dan ingin cari selamat.";0;0;0;0;in;1711469322869354496;1723803622805582162;HajiZurfam28414;https://twitter.com/HajiZurfam28414/status/1723803622805582162
Sun Nov 12 20:38:05 +0000 2023;1723802367185862797;"@PartaiSocmed Moga2 aja itu tjd Tum... Biar ketawa ngakak liat si emak manyun.....🤣😅🤣 Mau  anies atau  wowo yg jadi siapa ... kaga peduli gua... Pokoke banteng kudu dibalikin ke kandang oposisi.... jangan biarin dia berkeliaran di senayan ama di istana... 😊😁";0;2;0;5;in;1625117836078366720;1723692712967454871;pitikwalik8080;https://twitter.com/pitikwalik8080/status/1723802367185862797
Sun Nov 12 20:33:45 +0000 2023;1723801276612309202;"@andi_achilles Kalo ASN kan Tidur aja dibayar... Kinerja ga ada Ukuran Mau Bantah? Yg ngurus Negara aja byk yg tdk tau aturan... ASAL BERANI TAHAN MALU... . Bolak Balik Benci Anies Liat PROYEK Rumput JIS Sontoloyo DIEM... Goblo kan 🤣🤣🤣 Yg Penting Benci Anies, dan Jilat2 die hard nya. Norak";0;0;0;1;in;174453386;1723692839727722753;Na_T1N4;https://twitter.com/Na_T1N4/status/1723801276612309202
Sun Nov 12 20:33:17 +0000 2023;1723801160178643441;"@mediaindonesia semangat selalu kita semua ikut serta menghilangkan ketidak jujuran bersama pak Anies";0;0;0;0;in;1711456946690326528;1723314647896563940;kembanko;https://twitter.com/kembanko/status/1723801160178643441
Sun Nov 12 20:33:12 +0000 2023;1723801138200252587;"@PDemokrat bersama Anies-Amin kita semua mendukung palestina merdeka";0;0;0;0;in;1711456946690326528;1723628278341325158;kembanko;https://twitter.com/kembanko/status/1723801138200252587
Sun Nov 12 20:33:09 +0000 2023;1723801123138482209;"Secara obyektif ide gagasan Pak Anies sudah cukup modern dan maju dalam melihat problematika Indonesia. Keren!";0;0;13;37;in;1268578741208432640;1723801123138482209;maunmanis;https://twitter.com/maunmanis/status/1723801123138482209
Sun Nov 12 20:32:23 +0000 2023;1723800933811806211;"@mediaindonesia mari kita semua yakin optimis bersama Anies-Muhaimin pasangan terjujur";0;0;0;0;in;1702749710426185728;1723314647896563940;adistyur1;https://twitter.com/adistyur1/status/1723800933811806211
Sun Nov 12 20:31:59 +0000 2023;1723800829520494650;"@PDemokrat memang terbaik banget yaa pak anies selalu mengedepankan palestina merdeka";0;0;0;1;in;1702749710426185728;1723628278341325158;adistyur1;https://twitter.com/adistyur1/status/1723800829520494650
Sun Nov 12 20:31:28 +0000 2023;1723800702047379815;"@mediaindonesia pasangan Anies-Muhaimin adalah pasangan terjujur mari kita bersama maju terus";0;0;0;0;in;1702749709155311616;1723314647896563940;mutiaputrii21;https://twitter.com/mutiaputrii21/status/1723800702047379815
Sun Nov 12 20:31:01 +0000 2023;1723800586511167517;"@PDemokrat semangat terus pak anies kita dukung kemerdekaan palestina";0;0;0;0;in;1702749709155311616;1723628278341325158;mutiaputrii21;https://twitter.com/mutiaputrii21/status/1723800586511167517
Sun Nov 12 20:30:28 +0000 2023;1723800449239630210;"@mediaindonesia semangat kepemimpinan Pak Anies memberantas ketidakadilan";0;0;0;0;in;1711436721710301185;1723314647896563940;jendalena;https://twitter.com/jendalena/status/1723800449239630210
Sun Nov 12 20:30:19 +0000 2023;1723800411231178907;"@prostisushi @BosPurwa @aniesbaswedan Dalam idenya itu langsung menaikin kualitas sdmnya, makanya nanti anies pilih orang yg kompeten dibidangnya, bukan orang yg berjasa sebagai timses";0;0;0;0;in;1686418186529562624;1723681552545276306;duniayangfana93;https://twitter.com/duniayangfana93/status/1723800411231178907
Sun Nov 12 20:29:16 +0000 2023;1723800147396853975;"@mediaindonesia mari kita semua ikut bersama pak Anies mengembalikan kejujuran di negeri ini";0;0;0;0;in;1702749702599696384;1723314647896563940;kakuzoo6;https://twitter.com/kakuzoo6/status/1723800147396853975
